grid_id,region,latitude,longitude,timestamp,resolution_km,temperature_2m,relative_humidity_2m,wind_speed_10m,wind_direction_10m,precipitation,soil_moisture_0_to_7cm,vpd,fire_weather_index,fuel_model_fbfm40,canopy_cover_pct,vegetation_type,ndvi,elevation_m,slope_degrees,aspect_degrees,active_fire_count,mean_frp,median_frp,max_confidence,nearest_fire_distance_km,fire_detected_binary,days_since_last_precipitation,cumulative_wind_run_24h,drought_index_proxy,data_quality_flag,dominant_fuel_fraction,date
824807fffffffff,texas,24.486527,-108.224634,2024-06-01 00:00:00+00:00,64,26.7125,85.9375,12.014583333333334,185.20050918801803,0.0,0.0,0.4927083333333333,2.5449648,,-9999.0,,0.5715845422286464,,,,0.0,0.0,0.0,0.0,-1.0,0.0,2.0,576.7,0.5560185185185186,5,,2024-06-01
824897fffffffff,texas,28.099493,-96.474676,2024-06-01 00:00:00+00:00,64,27.38125,84.10416666666667,26.516666666666666,126.0446413844439,53.1,0.0,0.5870833333333333,0.28181335,102.0,-4853.062908648844,7987.0,0.5016280720092493,25.93595611017937,0.096041191119301,35.71169737583356,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1272.8000000000002,0.5521180555555556,0,0.3923171926238235,2024-06-01
8248dffffffffff,texas,35.480263,-106.211183,2024-06-01 00:00:00+00:00,64,22.541666666666668,28.729166666666668,19.36875,149.52290505598924,0.0,0.0373125,2.1910416666666666,12.750877,102.0,9.457591294762498,7149.0,0.3006069684305574,1990.3201531072832,1.950011058751309,133.21197719890444,0.0,0.0,0.0,0.0,-1.0,0.0,2.0,929.7000000000002,0.5029972222222223,0,0.3155244076332635,2024-06-01
824817fffffffff,texas,24.860067,-104.812068,2024-06-01 00:00:00+00:00,64,24.93541666666667,24.166666666666668,9.960416666666667,298.6589338102989,0.0,0.1300208333333333,2.708541666666666,10.201525,,-9999.0,,0.296590024135792,1672.6938560120618,1.5290473049378062,49.495640824470264,0.0,0.0,0.0,0.0,-1.0,0.0,2.0,478.1000000000001,0.4421291666666666,5,,2024-06-01
82481ffffffffff,texas,27.36777,-106.883771,2024-06-01 00:00:00+00:00,64,22.383333333333336,14.979166666666666,14.19375,233.71257203350132,0.0,0.067,2.535625,14.450973,,-9999.0,,0.451171898491119,1802.1229819684256,2.2631552625035067,61.820417411160896,0.0,0.0,0.0,0.0,-1.0,0.0,2.0,681.3000000000001,0.4783675925925926,5,,2024-06-01
8248e7fffffffff,texas,29.836209,-109.04437,2024-06-01 00:00:00+00:00,64,20.277083333333337,19.583333333333332,7.933333333333334,168.32096838529426,0.0,0.16175,2.1445833333333333,8.846319,102.0,-7712.357567132781,7121.0,0.420840905564031,,,,0.0,0.0,0.0,0.0,-1.0,0.0,2.0,380.7999999999999,0.3908662037037037,5,0.4008120911346717,2024-06-01
8226c7fffffffff,texas,35.91523,-98.755732,2024-06-01 00:00:00+00:00,64,22.177083333333332,75.27083333333333,9.48125,114.61203371407706,3.2,0.3099791666666666,0.7572916666666667,0.41397944,102.0,2.7811592845772077,7132.0,0.4569416160114119,496.4544092251923,0.4678492695592915,117.54933938683097,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,455.1000000000001,0.2752226851851851,0,0.4221369042045135,2024-06-01
82446ffffffffff,texas,30.774742,-94.876334,2024-06-01 00:00:00+00:00,64,23.925,86.60416666666667,7.479166666666667,148.5497928535389,39.8,0.4686458333333334,0.4616666666666666,0.004880706,102.0,-243.42704412150923,7997.0,0.6350458583540546,71.93223911704798,0.2787563910698214,128.58357476252678,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,359.0,0.158,0,0.2517294518621837,2024-06-01
8248a7fffffffff,texas,25.15414,-101.401315,2024-06-01 00:00:00+00:00,64,19.14375,47.3125,9.372916666666669,101.95015684675975,0.4,0.1228958333333333,1.3477083333333333,4.5452666,122.0,-9914.532044834028,7391.0,0.3206226894614166,1072.4410636327557,3.035917104886008,94.972247089312,0.0,0.0,0.0,0.0,-1.0,0.0,2.0,449.8999999999999,0.4156532407407408,0,0.8553191489361702,2024-06-01
8248b7fffffffff,texas,25.367705,-98.016358,2024-06-01 00:00:00+00:00,64,30.889583333333334,72.8125,24.12708333333333,139.44612773745342,0.4,0.1364791666666666,1.34,7.184249,122.0,-3635.2488728584312,7755.0,0.4299511427994404,61.9807223227634,0.1864307527007695,67.10932778930034,0.0,0.0,0.0,0.0,-1.0,0.0,2.0,1158.1,0.4700412037037036,0,0.3516348773841962,2024-06-01
8226f7fffffffff,texas,38.410759,-100.863705,2024-06-01 00:00:00+00:00,64,20.558333333333337,70.66666666666667,10.6375,113.78185716818804,0.4,0.2182291666666666,0.8852083333333334,3.4347143,102.0,0.1212121212121212,7964.0,0.3926072070942614,,,,0.0,0.0,0.0,0.0,-1.0,0.0,2.0,510.6000000000001,0.3472453703703703,5,0.4797809172809172,2024-06-01
824447fffffffff,texas,30.769735,-91.458505,2024-06-01 00:00:00+00:00,64,24.410416666666663,88.60416666666667,9.416666666666666,156.35545293355497,19.9,0.3420416666666666,0.3883333333333333,0.008337359,182.0,-166.02397373115335,9322.0,,,,,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,452.0,0.2619800925925926,5,0.1982125055062249,2024-06-01
8248c7fffffffff,texas,32.686726,-107.662249,2024-06-01 00:00:00+00:00,64,23.802083333333332,9.104166666666666,15.677083333333334,286.2336029292793,0.0,0.1294583333333333,2.795625,18.996546,101.0,2.905784114052953,7121.0,0.2247575601931588,1404.2319017046711,1.6133300024559996,244.55285096311823,0.0,0.0,0.0,0.0,-1.0,0.0,2.0,752.5,0.4362828703703703,0,0.3015012935161231,2024-06-01
8226cffffffffff,texas,33.36367,-96.761442,2024-06-01 00:00:00+00:00,64,22.866666666666664,81.02083333333333,10.889583333333334,126.9059105489389,28.3,0.4407083333333333,0.603125,0.038273573,102.0,13.296982721933782,9825.0,0.5295597643011657,220.25173158561108,0.4154425235266893,128.19017858179456,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,522.7,0.1744703703703703,0,0.3949910630691974,2024-06-01
82488ffffffffff,texas,30.502533,-101.91231,2024-06-01 00:00:00+00:00,64,26.083333333333332,67.70833333333333,19.954166666666666,137.45980748478772,3.8,0.1594374999999999,1.203125,0.95415145,122.0,-44.7549307814194,7100.0,0.2721450360143873,815.6398778186671,1.0295122780772077,98.27815378841468,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,957.7999999999998,0.4173574074074075,0,0.2538226299694189,2024-06-01
8248d7fffffffff,texas,33.020613,-104.010386,2024-06-01 00:00:00+00:00,64,26.75625,40.5625,17.641666666666666,144.64014821808055,0.0,0.130125,2.3985416666666666,10.180755,101.0,1.3807642712405592,7121.0,0.2698701401116482,1281.866276392144,0.8060236582607538,116.36715586649017,0.0,0.0,0.0,0.0,-1.0,0.0,2.0,846.7999999999998,0.4521615740740741,0,0.2786192357287594,2024-06-01
82489ffffffffff,texas,30.687215,-98.368984,2024-06-01 00:00:00+00:00,64,24.65416666666667,83.22916666666667,10.69375,143.63247736178383,27.2,0.3420208333333334,0.6120833333333333,0.03460759,102.0,11.115706873086085,7383.0,0.4953184868376821,356.84486315207454,0.5905317859744168,113.13109519609824,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,513.3,0.2633509259259259,0,0.4819560224566179,2024-06-01
8226dffffffffff,texas,33.245943,-100.367086,2024-06-01 00:00:00+00:00,64,23.758333333333336,74.5625,10.702083333333334,110.81307452056788,23.4,0.3298541666666666,0.9022916666666668,0.11106517,93.0,1.1786148238153098,7111.0,0.3680278488473217,635.225531738119,0.4401885489365237,104.101260444352,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,513.7,0.2681074074074074,0,0.2788214890280504,2024-06-01
82269ffffffffff,texas,37.863444,-108.515457,2024-06-01 00:00:00+00:00,64,17.474999999999998,26.208333333333332,10.016666666666667,192.33016653212476,0.0,0.16175,1.7491666666666663,7.4362335,122.0,12.471711776953018,7016.0,0.2912751428115179,,,,0.0,0.0,0.0,0.0,-1.0,0.0,2.0,480.8,0.3752990740740741,5,0.2863522524969071,2024-06-01
8226e7fffffffff,texas,38.496006,-97.076629,2024-06-01 00:00:00+00:00,64,20.208333333333332,81.83333333333333,8.614583333333334,125.21588096554188,4.8,0.3222708333333333,0.5154166666666666,0.16325365,93.0,3.0270287265372,7964.0,0.4939195282665486,,,,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,413.5,0.2544518518518518,5,0.38474276072398,2024-06-01
822657fffffffff,texas,38.460991,-93.358457,2024-06-01 00:00:00+00:00,64,19.84375,77.58333333333333,13.558333333333332,119.09117125584436,26.4,0.458,0.5827083333333333,0.059739973,102.0,21.60777519086036,7977.0,0.560124647777013,,,,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,650.8,0.1438430555555556,5,0.3704044615301315,2024-06-01
824467fffffffff,texas,28.167361,-93.09544,2024-06-01 00:00:00+00:00,64,27.5625,85.54166666666667,25.59375,155.983009994619,11.5,0.0,0.53625,0.37834302,98.0,-9832.076537141693,7292.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1228.5,0.5531250000000001,0,0.5529172320217096,2024-06-01
8248dffffffffff,texas,35.480263,-106.211183,2024-06-02 00:00:00+00:00,64,23.425,21.395833333333332,20.089583333333337,204.0920553930621,0.0,0.0371666666666666,2.47625,16.156715,102.0,9.457591294762498,7149.0,0.3006069684305574,1990.3201531072832,1.950011058751309,133.21197719890444,0.0,0.0,0.0,0.0,-1.0,0.0,2.0,964.2999999999998,0.5080212962962963,0,0.3155244076332635,2024-06-02
82444ffffffffff,texas,33.377732,-93.220777,2024-06-02 00:00:00+00:00,64,23.81041666666667,82.60416666666667,6.6937500000000005,178.6438517042058,0.6000000000000001,0.47475,0.6358333333333334,1.5825254,186.0,42.83561161760016,9322.0,0.6787873080441594,138.06035124479612,0.477986351872019,146.75799970937743,0.0,0.0,0.0,0.0,-1.0,0.0,2.0,321.3,0.1600958333333333,0,0.1738571004387942,2024-06-02
